price_return,ma7,ma21,lagged_return,ticker,business_date,actual_price,rf_predicted_price,xgb_predicted_price,lr_predicted_price,best_model,expected_return
0.019591739792172103,5.907890864780971,5.629586333320255,0.012827278068543224,NVDA,2020-01-02,5.97312068939209,6.1065298318862915,6.10167,6.042828862617732,lr,0.011670310521171916
-0.016005853810253434,5.8981097766331265,5.663268861316499,0.019591739792172103,NVDA,2020-01-03,5.87751579284668,5.893164710998535,5.916118,5.9414084670182294,lr,0.010870693746040005
0.004193802975228644,5.8925612313406805,5.696038473220098,-0.016005853810253434,NVDA,2020-01-06,5.902164936065674,5.870477890968322,5.9261203,5.907222677520213,lr,0.000856929873923661
0.012106494103081955,5.89519316809518,5.733016899653843,0.004193802975228644,NVDA,2020-01-07,5.97361946105957,6.008974204063415,5.986183,5.968328686331656,lr,-0.0008856899510260789
0.0018756204306846769,5.907677241734096,5.766462326049805,0.012106494103081955,NVDA,2020-01-08,5.984823703765869,5.959270372390747,6.0343385,5.965683677452072,lr,-0.003198093588246203
0.010982636162530923,5.945734705243792,5.803037711552212,0.0018756204306846769,NVDA,2020-01-09,6.050552845001221,6.0790626811981205,6.17185,6.007063724600405,lr,-0.007187627563115165
0.005349466452212015,5.977816786084857,5.839008512951079,0.010982636162530923,NVDA,2020-01-10,6.082920074462891,6.082254400253296,6.017492,6.042563213223664,lr,-0.006634455285488868
0.031352357110023155,6.020747252873012,5.8800772939409525,0.005349466452212015,NVDA,2020-01-13,6.27363395690918,6.156303544044494,6.200252,6.145158554088756,lr,-0.02047862589734511
-0.018652306904646143,6.060618741171701,5.90759479431879,0.031352357110023155,NVDA,2020-01-14,6.1566162109375,6.041127939224243,5.9723516,6.106204105360238,lr,-0.008188281330205842
-0.006915150689005611,6.0908869334629605,5.933179832640148,-0.018652306904646143,NVDA,2020-01-15,6.114042282104492,6.044442772865295,5.919973,6.062055510139876,lr,-0.008502847963086365
0.013682261749189406,6.122897897447858,5.961373079390753,-0.006915150689005611,NVDA,2020-01-16,6.197696208953857,6.145316791534424,6.150752,6.176635199082979,lr,-0.0033981997763058765
0.0014061153708582186,6.154553209032331,5.986258597601028,0.013682261749189406,NVDA,2020-01-17,6.206410884857178,6.166759867668151,6.2260103,6.220277788681544,lr,0.0022342871075777516
-0.0053755489391459355,6.1720525196620395,6.008108979179745,0.0014061153708582186,NVDA,2020-01-21,6.17304801940918,6.150700445175171,6.1251426,6.191927541908521,lr,0.003058379335456492
0.008752091408655405,6.1926460947309225,6.025477818080357,-0.0053755489391459355,NVDA,2020-01-22,6.227075099945068,6.187402973175049,6.2096763,6.237360188412703,lr,0.0016516724630035986
0.010995072180574494,6.1957758494785855,6.0414713223775225,0.008752091408655405,NVDA,2020-01-23,6.295542240142822,6.222384576797485,6.277664,6.274534081968346,lr,-0.0033369894717757823
-0.009412235019343407,6.2071574074881415,6.055295308430989,0.010995072180574494,NVDA,2020-01-24,6.2362871170043945,6.194213709831238,6.1773486,6.234273033194498,lr,-0.0003229620080199623
-0.04104105060832175,6.188057558877127,6.057168574560256,-0.009412235019343407,NVDA,2020-01-27,5.980343341827393,5.986290612220764,6.0088696,6.080344383932259,lr,0.016721622219487666
0.03234803542010978,6.184643200465611,6.06757808866955,-0.04104105060832175,NVDA,2020-01-28,6.173795700073242,6.157081046104431,6.1354227,6.207591190057807,lr,0.005474021432902869
-0.009799737213405546,6.171340806143625,6.077857085636684,0.03234803542010978,NVDA,2020-01-29,6.1132941246032715,6.198472714424133,6.1833267,6.231889907656795,lr,0.019399652729978824
0.0010997224992739252,6.163764953613281,6.093850726173038,-0.009799737213405546,NVDA,2020-01-30,6.120017051696777,6.161020669937134,6.21444,6.158936587105908,lr,0.006359383491969166
-0.03815956640975193,6.115108489990234,6.095190456935337,0.0010997224992739252,NVDA,2020-01-31,5.88647985458374,6.0058859872818,5.9367166,6.016160604455282,lr,0.02203027158422368
0.016495390018325784,6.070542403629848,6.095688501993815,-0.03815956640975193,NVDA,2020-02-03,5.983579635620117,6.136549491882324,5.9639597,6.028270986767483,lr,0.0074689991391305366
