price_return,ma7,ma21,lagged_return,ticker,business_date,actual_price,rf_predicted_price,xgb_predicted_price,lr_predicted_price,best_model,expected_return
0.0285181750157113,28.276952471051896,25.4824762798491,0.008753267375039453,TSLA,2020-01-02,28.68400001525879,28.319073219299316,27.706545,29.276604109763102,lr,0.020659743905629295
0.02963325829792085,28.503523962838308,25.821555637177966,0.0285181750157113,TSLA,2020-01-03,29.534000396728516,28.29236011505127,28.431036,29.744087976416157,lr,0.0071134142637484694
0.01925463704513497,28.75390488760812,26.197777884347097,0.02963325829792085,TSLA,2020-01-06,30.1026668548584,28.291766777038575,28.369545,29.82715827241921,lr,-0.009152298159082256
0.03880052465815398,29.116952351161412,26.63806352161226,0.01925463704513497,TSLA,2020-01-07,31.270666122436523,28.432500076293945,27.991667,30.341904781553446,lr,-0.029700721348455607
0.04920482578812169,29.705142974853516,27.13409523736863,0.03880052465815398,TSLA,2020-01-08,32.80933380126953,28.29236011505127,28.254389,31.344642738307662,lr,-0.04464251154362646
-0.021945011900097344,30.33980941772461,27.584285736083984,0.04920482578812169,TSLA,2020-01-09,32.089332580566406,28.18886001586914,27.62385,31.061313643438794,lr,-0.03203615826370256
-0.006627297633174267,30.909523827689036,27.994793664841424,-0.021945011900097344,TSLA,2020-01-10,31.876667022705078,27.812226543426515,28.06846,31.00615373044259,lr,-0.02730879271796009
0.09768895885093332,31.81047603062221,28.54133333478655,-0.006627297633174267,TSLA,2020-01-13,34.990665435791016,27.9552600479126,28.294453,33.73826261174102,lr,-0.03579248375107909
0.024882822120200876,32.7143805367606,29.107174555460613,0.09768895885093332,TSLA,2020-01-14,35.861331939697266,28.29236011505127,28.411982,34.89186248482961,lr,-0.027033838466955742
-0.03610201351305786,33.352094650268555,29.615460168747674,0.024882822120200876,TSLA,2020-01-15,34.56666564941406,28.18886001586914,27.439173,33.72240687022138,lr,-0.024424073405153453
-0.009662477636014799,33.77523749215262,30.03447605314709,-0.03610201351305786,TSLA,2020-01-16,34.232666015625,27.812226543426515,27.929226,33.78786094583739,lr,-0.012993585412967483
-0.005822894156913949,33.950094495500835,30.451968056815012,-0.009662477636014799,TSLA,2020-01-17,34.03333282470703,27.808660011291504,28.012281,34.30437901312453,lr,0.007964138858029508
0.07189030619278935,34.57733263288225,30.9410156976609,-0.005822894156913949,TSLA,2020-01-21,36.47999954223633,27.9552600479126,28.205671,36.17911392947372,lr,-0.0082479609796662
0.04086264444061727,35.44790431431362,31.466476077125186,0.07189030619278935,TSLA,2020-01-22,37.97066879272461,28.29236011505127,28.354979,37.60346003362127,lr,-0.009670853076301384
0.004635122144013071,35.89876174926758,31.995396750313894,0.04086264444061727,TSLA,2020-01-23,38.14666748046875,28.214719944000244,28.345097,37.104101752986416,lr,-0.02733045365014209
-0.012897603180825445,36.15495245797293,32.45761898585728,0.004635122144013071,TSLA,2020-01-24,37.654666900634766,27.82372663497925,27.45935,36.60634854928391,lr,-0.027840329968054658
-0.012039272835579595,36.53133337838309,32.879110972086586,-0.012897603180825445,TSLA,2020-01-27,37.201332092285156,27.8006266784668,27.3049,36.76824724805963,lr,-0.011641648829971318
0.015913383222044608,37.03999982561384,33.31072988964262,-0.012039272835579595,TSLA,2020-01-28,37.793331146240234,27.932293319702147,28.029066,37.72289341459917,lr,-0.0018637608674532402
0.024854513769903885,37.71133313860212,33.78885686965216,0.015913383222044608,TSLA,2020-01-29,38.732666015625,28.415826721191408,27.994492,38.90897871164974,lr,0.004552041317104585
0.10296225866535558,38.602857317243306,34.506666455950054,0.024854513769903885,TSLA,2020-01-30,42.72066879272461,28.29236011505127,28.269398,41.12264365904485,lr,-0.03740636976993928
0.015230690473505337,39.374380929129465,35.243936357044035,0.10296225866535558,TSLA,2020-01-31,43.371334075927734,28.291766777038575,28.335253,41.53772475219316,lr,-0.04227698692700072
0.19894859376394902,41.353428431919646,36.35422207060314,0.015230690473505337,TSLA,2020-02-03,52.0,28.43400005340576,28.238716,45.36020268372633,lr,-0.12768840992833985
0.13725640223576474,44.42238071986607,37.7639045715332,0.19894859376394902,TSLA,2020-02-04,59.137332916259766,28.29236011505127,28.7912,50.06375723177069,lr,-0.15343227766692713
-0.1717583947927872,46.10504749843052,38.66282517569406,0.13725640223576474,TSLA,2020-02-05,48.97999954223633,28.18886001586914,25.847122,46.433770102057125,lr,-0.05198508501380333
0.01940931694254422,47.8389527457101,39.55139668782552,-0.1717583947927872,TSLA,2020-02-06,49.930667877197266,27.94147319793701,27.913645,47.373225557998765,lr,-0.05121987003034769
-0.001188323805631053,49.43019104003906,40.36387289138067,0.01940931694254422,TSLA,2020-02-07,49.871334075927734,28.323273220062255,28.171278,51.160615299844096,lr,0.025852150294465085
0.031026496329857656,50.67276218959263,41.284317379906064,-0.001188323805631053,TSLA,2020-02-10,51.41866683959961,27.9552600479126,27.860958,52.68870241380361,lr,0.024699893098470916
