ticker,business_date,price
NVDA,2017-06-22,3.9105629920959473
NVDA,2017-06-23,3.7984583377838135
NVDA,2017-06-26,3.7569751739501953
NVDA,2017-06-27,3.6194374561309814
NVDA,2017-06-28,3.7470970153808594
NVDA,2017-06-29,3.6219065189361572
NVDA,2017-06-30,3.5695581436157227
NVDA,2017-07-03,3.440415382385254
NVDA,2017-07-05,3.5322725772857666
NVDA,2017-07-06,3.5428905487060547
NVDA,2017-07-07,3.6238818168640137
NVDA,2017-07-10,3.795248508453369
NVDA,2017-07-11,3.8490779399871826
NVDA,2017-07-12,4.012788772583008
NVDA,2017-07-13,3.9663681983947754
NVDA,2017-07-14,4.073039531707764
NVDA,2017-07-17,4.055756568908691
NVDA,2017-07-18,4.097979545593262
NVDA,2017-07-19,4.0767436027526855
NVDA,2017-07-20,4.13600492477417
NVDA,2017-07-21,4.150821208953857
NVDA,2017-07-24,4.102670192718506
NVDA,2017-07-25,4.0829176902771
NVDA,2017-07-26,4.13007926940918
NVDA,2017-07-27,3.993776559829712
NVDA,2017-07-28,4.059209823608398
NVDA,2017-07-31,4.012788772583008
NVDA,2017-08-01,4.061681270599365
NVDA,2017-08-02,4.059209823608398
NVDA,2017-08-03,4.110818862915039
NVDA,2017-08-04,4.128844738006592
NVDA,2017-08-07,4.255764007568359
NVDA,2017-08-08,4.205144882202148
NVDA,2017-08-09,4.249838829040527
NVDA,2017-08-10,4.067853927612305
NVDA,2017-08-11,3.851053237915039
NVDA,2017-08-14,4.158228874206543
NVDA,2017-08-15,4.123166561126709
NVDA,2017-08-16,4.077978610992432
NVDA,2017-08-17,3.987107992172241
NVDA,2017-08-18,3.987849712371826
NVDA,2017-08-21,3.9298222064971924
NVDA,2017-08-22,4.01731014251709
NVDA,2017-08-23,4.097632884979248
NVDA,2017-08-24,4.082556247711182
NVDA,2017-08-25,4.048450946807861
NVDA,2017-08-28,4.077119827270508
NVDA,2017-08-29,4.0704474449157715
NVDA,2017-08-30,4.094666957855225
NVDA,2017-08-31,4.18759298324585
NVDA,2017-09-01,4.212801933288574
NVDA,2017-09-05,4.100350856781006
NVDA,2017-09-06,4.0978803634643555
NVDA,2017-09-07,4.116910934448242
NVDA,2017-09-08,4.045485973358154
NVDA,2017-09-11,4.176718235015869
NVDA,2017-09-12,4.191792964935303
NVDA,2017-09-13,4.210577487945557
NVDA,2017-09-14,4.186604022979736
NVDA,2017-09-15,4.451295375823975
NVDA,2017-09-18,4.63516902923584
NVDA,2017-09-19,4.630225658416748
NVDA,2017-09-20,4.5929059982299805
NVDA,2017-09-21,4.467360019683838
NVDA,2017-09-22,4.423861503601074
NVDA,2017-09-25,4.226147174835205
NVDA,2017-09-26,4.24987268447876
NVDA,2017-09-27,4.343045711517334
NVDA,2017-09-28,4.341810703277588
NVDA,2017-09-29,4.418177604675293
NVDA,2017-10-02,4.423861503601074
NVDA,2017-10-03,4.433006286621094
NVDA,2017-10-04,4.470076560974121
NVDA,2017-10-05,4.467605113983154
NVDA,2017-10-06,4.480704307556152
NVDA,2017-10-09,4.581784248352051
NVDA,2017-10-10,4.669275283813477
NVDA,2017-10-11,4.718949794769287
NVDA,2017-10-12,4.721175670623779
NVDA,2017-10-13,4.809157848358154
NVDA,2017-10-16,4.891703128814697
NVDA,2017-10-17,4.8872551918029785
NVDA,2017-10-18,4.883054256439209
NVDA,2017-10-19,4.888491630554199
NVDA,2017-10-20,4.866247653961182
NVDA,2017-10-23,4.859328746795654
NVDA,2017-10-24,4.910239219665527
NVDA,2017-10-25,4.7861738204956055
NVDA,2017-10-26,4.836342811584473
NVDA,2017-10-27,4.988829612731934
NVDA,2017-10-30,5.037765026092529
NVDA,2017-10-31,5.1111674308776855
NVDA,2017-11-01,5.120804309844971
NVDA,2017-11-02,5.089664459228516
NVDA,2017-11-03,5.157630920410156
NVDA,2017-11-06,5.180860996246338
NVDA,2017-11-07,5.240174770355225
NVDA,2017-11-08,5.169247627258301
NVDA,2017-11-09,5.074343204498291
NVDA,2017-11-10,5.341750621795654
NVDA,2017-11-13,5.255005359649658
NVDA,2017-11-14,5.293309211730957
NVDA,2017-11-15,5.189510822296143
NVDA,2017-11-16,5.229794025421143
NVDA,2017-11-17,5.223616123199463
NVDA,2017-11-20,5.290839195251465
NVDA,2017-11-21,5.339526653289795
NVDA,2017-11-22,5.315537452697754
NVDA,2017-11-24,5.365741729736328
NVDA,2017-11-27,5.296000003814697
NVDA,2017-11-28,5.211170673370361
NVDA,2017-11-29,4.857757568359375
NVDA,2017-11-30,4.963854789733887
NVDA,2017-12-01,4.888918876647949
NVDA,2017-12-04,4.616379737854004
NVDA,2017-12-05,4.6430888175964355
NVDA,2017-12-06,4.680680274963379
NVDA,2017-12-07,4.748196125030518
NVDA,2017-12-08,4.7358317375183105
NVDA,2017-12-11,4.814228534698486
NVDA,2017-12-12,4.719756126403809
NVDA,2017-12-13,4.604506969451904
NVDA,2017-12-14,4.611677646636963
NVDA,2017-12-15,4.737561225891113
NVDA,2017-12-18,4.894360065460205
NVDA,2017-12-19,4.850090980529785
NVDA,2017-12-20,4.867156505584717
NVDA,2017-12-21,4.8446502685546875
NVDA,2017-12-22,4.82931661605835
NVDA,2017-12-26,4.8829827308654785
NVDA,2017-12-27,4.876307010650635
NVDA,2017-12-28,4.881994247436523
NVDA,2017-12-29,4.785540580749512
NVDA,2018-01-02,4.930221080780029
NVDA,2018-01-03,5.254697322845459
NVDA,2018-01-04,5.2823967933654785
NVDA,2018-01-05,5.327162265777588
NVDA,2018-01-08,5.490389347076416
NVDA,2018-01-09,5.488905906677246
NVDA,2018-01-10,5.531937599182129
NVDA,2018-01-11,5.5418291091918945
NVDA,2018-01-12,5.5146260261535645
NVDA,2018-01-16,5.4436469078063965
NVDA,2018-01-17,5.557659149169922
NVDA,2018-01-18,5.5507330894470215
NVDA,2018-01-19,5.690962314605713
NVDA,2018-01-22,5.779499053955078
NVDA,2018-01-23,5.908599376678467
NVDA,2018-01-24,5.8316826820373535
NVDA,2018-01-25,5.845285892486572
NVDA,2018-01-26,6.017910957336426
NVDA,2018-01-29,6.104965686798096
NVDA,2018-01-30,6.00282621383667
NVDA,2018-01-31,6.0789971351623535
NVDA,2018-02-01,5.947920799255371
NVDA,2018-02-02,5.775295257568359
NVDA,2018-02-05,5.285118103027344
NVDA,2018-02-06,5.578927516937256
NVDA,2018-02-07,5.658563137054443
NVDA,2018-02-08,5.379591941833496
NVDA,2018-02-09,5.739681720733643
NVDA,2018-02-12,5.639520168304443
NVDA,2018-02-13,5.753284931182861
NVDA,2018-02-14,5.970673561096191
NVDA,2018-02-15,6.096310138702393
NVDA,2018-02-16,6.030526161193848
NVDA,2018-02-20,6.160116672515869
NVDA,2018-02-21,5.972900867462158
NVDA,2018-02-22,5.9924492835998535
NVDA,2018-02-23,6.085993766784668
NVDA,2018-02-26,6.102078437805176
NVDA,2018-02-27,6.0892109870910645
NVDA,2018-02-28,5.988738536834717
NVDA,2018-03-01,5.746467590332031
NVDA,2018-03-02,5.8536200523376465
NVDA,2018-03-05,5.831594944000244
NVDA,2018-03-06,5.992696762084961
NVDA,2018-03-07,5.984777927398682
NVDA,2018-03-08,5.96844482421875
NVDA,2018-03-09,6.071145057678223
NVDA,2018-03-12,6.180773735046387
NVDA,2018-03-13,6.130043029785156
NVDA,2018-03-14,6.155531883239746
NVDA,2018-03-15,6.170379638671875
NVDA,2018-03-16,6.198592185974121
NVDA,2018-03-19,5.963991641998291
NVDA,2018-03-20,6.176318645477295
NVDA,2018-03-21,6.151078701019287
NVDA,2018-03-22,5.985025882720947
NVDA,2018-03-23,5.7652740478515625
NVDA,2018-03-26,6.050109386444092
NVDA,2018-03-27,5.58090877532959
NVDA,2018-03-28,5.477715492248535
NVDA,2018-03-29,5.731123924255371
NVDA,2018-04-02,5.470292091369629
NVDA,2018-04-03,5.576704025268555
NVDA,2018-04-04,5.598727226257324
NVDA,2018-04-05,5.478458404541016
NVDA,2018-04-06,5.302011489868164
NVDA,2018-04-09,5.330718994140625
NVDA,2018-04-10,5.640054225921631
NVDA,2018-04-11,5.598727226257324
NVDA,2018-04-12,5.805611610412598
NVDA,2018-04-13,5.728895664215088
NVDA,2018-04-16,5.7286481857299805
NVDA,2018-04-17,5.8783674240112305
NVDA,2018-04-18,5.849412441253662
NVDA,2018-04-19,5.668019771575928
NVDA,2018-04-20,5.65985107421875
NVDA,2018-04-23,5.54032564163208
NVDA,2018-04-24,5.47400426864624
NVDA,2018-04-25,5.3616533279418945
NVDA,2018-04-26,5.573486804962158
NVDA,2018-04-27,5.600954055786133
NVDA,2018-04-30,5.5655670166015625
NVDA,2018-05-01,5.62100076675415
NVDA,2018-05-02,5.600460052490234
NVDA,2018-05-03,5.765768527984619
NVDA,2018-05-04,5.915982246398926
NVDA,2018-05-07,6.154047012329102
NVDA,2018-05-08,6.196611404418945
NVDA,2018-05-09,6.329749584197998
NVDA,2018-05-10,6.4373979568481445
NVDA,2018-05-11,6.298815727233887
NVDA,2018-05-14,6.319355010986328
NVDA,2018-05-15,6.076836585998535
NVDA,2018-05-16,6.087972164154053
NVDA,2018-05-17,6.130043029785156
NVDA,2018-05-18,6.086241722106934
NVDA,2018-05-21,6.04417085647583
NVDA,2018-05-22,6.006062030792236
NVDA,2018-05-23,6.129623889923096
NVDA,2018-05-24,6.133337497711182
NVDA,2018-05-25,6.172710418701172
NVDA,2018-05-29,6.1556243896484375
NVDA,2018-05-30,6.264578819274902
NVDA,2018-05-31,6.244767665863037
NVDA,2018-06-01,6.379225730895996
NVDA,2018-06-04,6.558257579803467
NVDA,2018-06-05,6.563704967498779
NVDA,2018-06-06,6.565686225891113
NVDA,2018-06-07,6.509970664978027
NVDA,2018-06-08,6.494618892669678
NVDA,2018-06-11,6.453513145446777
NVDA,2018-06-12,6.502048492431641
NVDA,2018-06-13,6.497590065002441
NVDA,2018-06-14,6.609268665313721
NVDA,2018-06-15,6.568408966064453
NVDA,2018-06-18,6.564201354980469
NVDA,2018-06-19,6.442368984222412
NVDA,2018-06-20,6.495360374450684
NVDA,2018-06-21,6.366597652435303
NVDA,2018-06-22,6.214061260223389
NVDA,2018-06-25,5.9211273193359375
NVDA,2018-06-26,5.992193698883057
NVDA,2018-06-27,5.836934566497803
NVDA,2018-06-28,5.9642133712768555
NVDA,2018-06-29,5.866153717041016
NVDA,2018-07-02,5.998384475708008
NVDA,2018-07-03,5.864669322967529
NVDA,2018-07-05,6.0105180740356445
NVDA,2018-07-06,6.124423503875732
NVDA,2018-07-09,6.171967029571533
NVDA,2018-07-10,6.2710161209106445
NVDA,2018-07-11,6.129376411437988
NVDA,2018-07-12,6.220995903015137
NVDA,2018-07-13,6.173699855804443
NVDA,2018-07-16,6.145968437194824
NVDA,2018-07-17,6.281911373138428
NVDA,2018-07-18,6.232634544372559
NVDA,2018-07-19,6.240805149078369
NVDA,2018-07-20,6.212578296661377
NVDA,2018-07-23,6.175929069519043
NVDA,2018-07-24,6.158596992492676
NVDA,2018-07-25,6.236844062805176
NVDA,2018-07-26,6.310386657714844
NVDA,2018-07-27,6.240558624267578
NVDA,2018-07-30,6.045185089111328
NVDA,2018-07-31,6.06326150894165
NVDA,2018-08-01,6.103129863739014
NVDA,2018-08-02,6.20589017868042
NVDA,2018-08-03,6.242539882659912
NVDA,2018-08-06,6.290330410003662
NVDA,2018-08-07,6.362635612487793
NVDA,2018-08-08,6.399035930633545
NVDA,2018-08-09,6.350501537322998
NVDA,2018-08-10,6.3091511726379395
NVDA,2018-08-13,6.342082977294922
NVDA,2018-08-14,6.473570823669434
NVDA,2018-08-15,6.415379524230957
NVDA,2018-08-16,6.37476921081543
NVDA,2018-08-17,6.062271595001221
NVDA,2018-08-20,6.137050628662109
NVDA,2018-08-21,6.272749423980713
NVDA,2018-08-22,6.507990837097168
NVDA,2018-08-23,6.607534408569336
NVDA,2018-08-24,6.740753650665283
NVDA,2018-08-27,6.83188009262085
NVDA,2018-08-28,6.7942399978637695
NVDA,2018-08-29,6.89978551864624
NVDA,2018-08-30,6.882938385009766
NVDA,2018-08-31,6.954042911529541
NVDA,2018-09-04,7.028866291046143
NVDA,2018-09-05,6.8980488777160645
NVDA,2018-09-06,6.756828308105469
NVDA,2018-09-07,6.7355217933654785
NVDA,2018-09-10,6.8066277503967285
NVDA,2018-09-11,6.758810997009277
NVDA,2018-09-12,6.644844055175781
NVDA,2018-09-13,6.7226386070251465
NVDA,2018-09-14,6.848747253417969
NVDA,2018-09-17,6.786806106567383
NVDA,2018-09-18,6.714710235595703
NVDA,2018-09-19,6.738495349884033
NVDA,2018-09-20,6.597273826599121
NVDA,2018-09-21,6.527157306671143
NVDA,2018-09-24,6.582902431488037
NVDA,2018-09-25,6.650045394897461
NVDA,2018-09-26,6.613129615783691
NVDA,2018-09-27,6.625021457672119
NVDA,2018-09-28,6.962466239929199
NVDA,2018-10-01,7.169096946716309
NVDA,2018-10-02,7.097743511199951
NVDA,2018-10-03,7.103936672210693
NVDA,2018-10-04,6.919604778289795
NVDA,2018-10-05,6.685969352722168
NVDA,2018-10-08,6.584636211395264
NVDA,2018-10-09,6.578939914703369
NVDA,2018-10-10,6.087140083312988
NVDA,2018-10-11,5.8255109786987305
NVDA,2018-10-12,6.108201026916504
NVDA,2018-10-15,5.831704139709473
NVDA,2018-10-16,6.090610504150391
NVDA,2018-10-17,6.021981716156006
NVDA,2018-10-18,5.934523105621338
NVDA,2018-10-19,5.6778483390808105
NVDA,2018-10-22,5.728637218475342
NVDA,2018-10-23,5.476917266845703
NVDA,2018-10-24,4.94052267074585
NVDA,2018-10-25,5.1493821144104
NVDA,2018-10-26,4.9127726554870605
NVDA,2018-10-29,4.598865985870361
NVDA,2018-10-30,5.029468059539795
NVDA,2018-10-31,5.223459243774414
NVDA,2018-11-01,5.4038286209106445
NVDA,2018-11-02,5.324792861938477
NVDA,2018-11-05,5.2467498779296875
NVDA,2018-11-06,5.229158878326416
NVDA,2018-11-07,5.296796798706055
NVDA,2018-11-08,5.103546619415283
NVDA,2018-11-09,5.095619201660156
NVDA,2018-11-12,4.695986747741699
NVDA,2018-11-13,4.938045501708984
NVDA,2018-11-14,4.885519504547119
NVDA,2018-11-15,5.014352798461914
NVDA,2018-11-16,4.073868751525879
NVDA,2018-11-19,3.5850439071655273
NVDA,2018-11-20,3.69356107711792
NVDA,2018-11-21,3.585291862487793
NVDA,2018-11-23,3.5924766063690186
NVDA,2018-11-26,3.7919206619262695
NVDA,2018-11-27,3.8087689876556396
NVDA,2018-11-28,3.965846538543701
NVDA,2018-11-29,3.902604579925537
NVDA,2018-11-30,4.0531439781188965
NVDA,2018-12-03,4.217074871063232
NVDA,2018-12-04,3.8964052200317383
NVDA,2018-12-06,3.9256696701049805
NVDA,2018-12-07,3.660799980163574
NVDA,2018-12-10,3.766201972961426
NVDA,2018-12-11,3.675184488296509
NVDA,2018-12-12,3.6927928924560547
NVDA,2018-12-13,3.69254469871521
NVDA,2018-12-14,3.6320319175720215
NVDA,2018-12-17,3.560854434967041
NVDA,2018-12-18,3.644183874130249
NVDA,2018-12-19,3.4351158142089844
NVDA,2018-12-20,3.35054612159729
NVDA,2018-12-21,3.213399648666382
NVDA,2018-12-24,3.151646614074707
NVDA,2018-12-26,3.300945520401001
NVDA,2018-12-27,3.253080129623413
NVDA,2018-12-28,3.3145854473114014
NVDA,2018-12-31,3.310865879058838
NVDA,2019-01-02,3.3783226013183594
NVDA,2019-01-03,3.174215078353882
NVDA,2019-01-04,3.3775784969329834
NVDA,2019-01-07,3.5563907623291016
NVDA,2019-01-08,3.4678525924682617
NVDA,2019-01-09,3.5360538959503174
NVDA,2019-01-10,3.6017749309539795
NVDA,2019-01-11,3.6910572052001953
NVDA,2019-01-14,3.7309861183166504
NVDA,2019-01-15,3.7168498039245605
NVDA,2019-01-16,3.691304922103882
NVDA,2019-01-17,3.762730360031128
NVDA,2019-01-18,3.8919410705566406
NVDA,2019-01-22,3.6895687580108643
NVDA,2019-01-23,3.702465295791626
NVDA,2019-01-24,3.9145090579986572
NVDA,2019-01-25,3.9717981815338135
NVDA,2019-01-28,3.422715902328491
NVDA,2019-01-29,3.263744354248047
NVDA,2019-01-30,3.407339334487915
NVDA,2019-01-31,3.565070390701294
NVDA,2019-02-01,3.589374542236328
NVDA,2019-02-04,3.699737071990967
NVDA,2019-02-05,3.7188327312469482
NVDA,2019-02-06,3.7944746017456055
NVDA,2019-02-07,3.65608811378479
NVDA,2019-02-08,3.6746890544891357
NVDA,2019-02-11,3.6320319175720215
NVDA,2019-02-12,3.749089479446411
NVDA,2019-02-13,3.791498899459839
NVDA,2019-02-14,3.8324198722839355
NVDA,2019-02-15,3.902109146118164
NVDA,2019-02-19,3.884749412536621
NVDA,2019-02-20,3.932117462158203
NVDA,2019-02-21,3.8631718158721924
NVDA,2019-02-22,3.9479899406433105
NVDA,2019-02-25,3.935589551925659
NVDA,2019-02-26,3.8961570262908936
NVDA,2019-02-27,3.8542439937591553
NVDA,2019-02-28,3.8296661376953125
NVDA,2019-03-01,3.884035587310791
NVDA,2019-03-04,3.8922278881073
NVDA,2019-03-05,3.885773181915283
NVDA,2019-03-06,3.7748007774353027
NVDA,2019-03-07,3.705535888671875
NVDA,2019-03-08,3.7397964000701904
NVDA,2019-03-11,4.000469207763672
NVDA,2019-03-12,4.034730434417725
NVDA,2019-03-13,4.1861677169799805
NVDA,2019-03-14,4.11020040512085
NVDA,2019-03-15,4.2157111167907715
NVDA,2019-03-18,4.194360733032227
NVDA,2019-03-19,4.362183570861816
NVDA,2019-03-20,4.329662799835205
NVDA,2019-03-21,4.566502094268799
NVDA,2019-03-22,4.406623840332031
NVDA,2019-03-25,4.314271926879883
NVDA,2019-03-26,4.390984058380127
NVDA,2019-03-27,4.381797790527344
NVDA,2019-03-28,4.400417804718018
NVDA,2019-03-29,4.457765579223633
NVDA,2019-04-01,4.52529239654541
NVDA,2019-04-02,4.543167591094971
NVDA,2019-04-03,4.682689189910889
NVDA,2019-04-04,4.673752784729004
NVDA,2019-04-05,4.740533351898193
NVDA,2019-04-08,4.761387825012207
NVDA,2019-04-09,4.698577404022217
NVDA,2019-04-10,4.769083023071289
NVDA,2019-04-11,4.75518274307251
NVDA,2019-04-12,4.717196464538574
NVDA,2019-04-15,4.585371494293213
NVDA,2019-04-16,4.672510147094727
NVDA,2019-04-17,4.6496710777282715
NVDA,2019-04-18,4.625092029571533
NVDA,2019-04-22,4.678966045379639
NVDA,2019-04-23,4.733582019805908
NVDA,2019-04-24,4.745995044708252
NVDA,2019-04-25,4.640237331390381
NVDA,2019-04-26,4.421270370483398
NVDA,2019-04-29,4.452054977416992
NVDA,2019-04-30,4.4935150146484375
NVDA,2019-05-01,4.480358123779297
NVDA,2019-05-02,4.547884941101074
NVDA,2019-05-03,4.54341459274292
NVDA,2019-05-06,4.4649658203125
NVDA,2019-05-07,4.297636985778809
NVDA,2019-05-08,4.317746162414551
NVDA,2019-05-09,4.225144863128662
NVDA,2019-05-10,4.19113302230835
NVDA,2019-05-13,3.933687448501587
NVDA,2019-05-14,4.022813320159912
NVDA,2019-05-15,3.961740255355835
NVDA,2019-05-16,3.9768848419189453
NVDA,2019-05-17,3.886021375656128
NVDA,2019-05-20,3.7673535346984863
NVDA,2019-05-21,3.84952712059021
NVDA,2019-05-22,3.77852463722229
NVDA,2019-05-23,3.6573731899261475
NVDA,2019-05-24,3.603501081466675
NVDA,2019-05-28,3.5583178997039795
NVDA,2019-05-29,3.484088182449341
NVDA,2019-05-30,3.457493782043457
NVDA,2019-05-31,3.3667759895324707
NVDA,2019-06-03,3.3250198364257812
NVDA,2019-06-04,3.554177761077881
NVDA,2019-06-05,3.511427402496338
NVDA,2019-06-06,3.573564052581787
NVDA,2019-06-07,3.6163129806518555
NVDA,2019-06-10,3.689136266708374
NVDA,2019-06-11,3.746798515319824
NVDA,2019-06-12,3.633711099624634
NVDA,2019-06-13,3.6849117279052734
NVDA,2019-06-14,3.5949387550354004
NVDA,2019-06-17,3.6046319007873535
NVDA,2019-06-18,3.799738645553589
NVDA,2019-06-19,3.8057034015655518
NVDA,2019-06-20,3.8300607204437256
NVDA,2019-06-21,3.7719016075134277
NVDA,2019-06-24,3.7942707538604736
NVDA,2019-06-25,3.7649426460266113
NVDA,2019-06-26,3.9583096504211426
NVDA,2019-06-27,4.056981563568115
NVDA,2019-06-28,4.081835746765137
NVDA,2019-07-01,4.130053520202637
NVDA,2019-07-02,4.0321269035339355
NVDA,2019-07-03,4.045051574707031
NVDA,2019-07-05,3.9824185371398926
NVDA,2019-07-08,3.907357931137085
NVDA,2019-07-09,3.9098434448242188
NVDA,2019-07-10,3.978193521499634
NVDA,2019-07-11,4.132788181304932
NVDA,2019-07-12,4.165844440460205
NVDA,2019-07-15,4.157393455505371
NVDA,2019-07-16,4.152671813964844
NVDA,2019-07-17,4.218038558959961
